date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-12-25 02:00:00,74.05,98.2,93.0,78.99,78.99,84.03,79.65,332.2,595.8,464.0
2024-12-25 03:00:00,32.82,85.0,32.82,75.16,75.16,69.43,76.01,600.2,681.2,640.7
2024-12-25 04:00:00,65.99,97.54,78.2,72.74,72.74,80.26,74.64,388.4,634.7,511.6
2024-12-25 05:00:00,25.47,84.44,25.47,75.22,75.22,76.12,76.12,442.3,681.5,561.9
2024-12-25 06:00:00,31.64,87.79,65.0,77.74,77.74,64.48,79.16,418.5,753.1,585.8
2024-12-25 07:00:00,29.94,85.63,78.2,80.88,80.88,77.05,81.87,324.8,1057.8,691.3
2024-12-25 08:00:00,33.6,96.8,96.8,86.03,86.03,89.39,85.79,477.5,1399.4,938.5
2024-12-25 09:00:00,72.76,100.0,99.9,88.57,88.57,88.23,87.52,802.3,1539.6,1171.0
2024-12-25 10:00:00,39.99,93.36,88.1,85.75,85.75,88.01,84.97,1488.9,2034.2,1761.6
2024-12-25 11:00:00,75.21,139.99,139.99,85.43,85.43,102.41,84.98,1430.3,2043.2,1736.8
2024-12-25 12:00:00,46.96,120.0,91.7,88.75,88.75,103.34,89.66,1469.0,1843.0,1656.0
2024-12-25 13:00:00,46.92,95.1,55.16,84.83,84.83,76.25,85.36,1307.1,1789.6,1548.4
2024-12-25 14:00:00,32.67,100.0,40.01,85.32,85.32,63.99,81.51,1430.7,1831.2,1631.0
2024-12-25 15:00:00,79.56,109.65,88.8,95.58,95.58,83.82,91.47,1492.7,1692.8,1592.8
2024-12-25 16:00:00,100.02,150.0,125.0,111.16,111.16,130.1,110.36,1409.7,1801.6,1605.7
2024-12-25 17:00:00,100.0,130.0,100.0,116.28,116.28,106.87,118.4,721.3,989.3,855.3
2024-12-25 18:00:00,80.1,124.09,81.0,117.33,117.33,102.52,119.04,930.0,1444.0,1187.0
2024-12-25 19:00:00,83.0,128.86,83.0,115.1,115.1,96.37,115.06,708.7,1333.4,1021.1
2024-12-25 20:00:00,74.22,118.3,97.6,111.78,111.78,97.51,109.82,643.7,925.5,784.6
2024-12-25 21:00:00,40.06,115.0,109.99,104.93,104.93,100.25,102.7,1253.9,1091.2,1172.6
2024-12-25 22:00:00,64.68,113.64,110.3,107.7,107.7,106.82,106.62,1157.0,897.7,1027.4
2024-12-25 23:00:00,67.84,127.18,126.8,104.89,104.89,110.57,105.45,696.5,1228.1,962.3
2024-12-26 00:00:00,95.71,123.76,95.71,108.55,,,,410.8,880.3,645.6
2024-12-26 01:00:00,82.1,106.75,94.35,97.42,,,,419.7,619.8,519.8
2024-12-26 02:00:00,63.87,102.41,75.07,95.21,,,,513.2,586.2,549.7
2024-12-26 03:00:00,81.17,96.26,86.9,88.01,,,,503.2,545.3,524.3
2024-12-26 04:00:00,63.0,97.36,85.5,87.54,,,,637.6,780.2,708.9
2024-12-26 05:00:00,46.8,102.5,90.5,92.1,,,,711.7,806.6,759.2
2024-12-26 06:00:00,85.35,101.77,90.5,93.92,,,,808.0,963.7,885.9
2024-12-26 07:00:00,75.14,113.48,110.0,102.96,,,,729.7,736.5,733.1
2024-12-26 08:00:00,73.73,146.5,138.0,113.39,,,,896.8,688.7,792.8
2024-12-26 09:00:00,105.9,130.0,130.0,113.66,,,,1249.6,966.0,1107.8
2024-12-26 10:00:00,102.38,150.0,150.0,109.66,,,,1325.1,1025.9,1175.5
2024-12-26 11:00:00,96.89,124.75,109.71,105.14,,,,1490.1,1047.7,1268.9
2024-12-26 12:00:00,98.96,144.99,139.99,105.91,,,,1743.4,1255.8,1499.6
2024-12-26 13:00:00,95.64,138.54,106.0,101.0,,,,1520.1,1068.6,1294.4
2024-12-26 14:00:00,101.02,111.0,110.57,106.44,,,,1241.5,884.9,1063.2
2024-12-26 15:00:00,113.93,121.18,119.03,118.03,,,,1043.9,673.7,858.8
2024-12-26 16:00:00,122.04,128.7,124.9,125.24,,,,433.6,550.2,491.9
2024-12-26 17:00:00,118.63,136.99,131.7,132.71,,,,353.3,412.2,382.8
2024-12-26 18:00:00,130.5,136.65,131.82,132.72,,,,100.8,302.9,201.9
2024-12-26 19:00:00,128.18,132.99,130.07,129.83,,,,78.8,235.5,157.2
2024-12-26 20:00:00,123.0,127.5,124.05,124.27,,,,56.5,119.3,87.9
2024-12-26 21:00:00,113.16,121.0,116.29,115.99,,,,75.5,196.0,135.8
2024-12-26 22:00:00,114.54,120.67,118.66,117.82,,,,60.6,230.1,145.4
2024-12-26 23:00:00,109.0,116.88,111.85,111.07,,,,64.2,113.7,89.0
