date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-10-28 05:00:00,60.00,114.85,60.00,89.64,89.64,65.65,75.61,385.1,812.8,599.0
2024-10-28 06:00:00,76.10,138.48,93.99,107.60,107.60,100.72,95.43,616.9,970.1,793.5
2024-10-28 07:00:00,114.02,161.00,120.00,131.11,131.11,143.46,133.56,487.2,728.8,608.0
2024-10-28 08:00:00,25.00,142.43,128.73,110.80,110.80,113.67,109.16,1322.9,942.3,1132.6
2024-10-28 09:00:00,81.00,120.00,99.01,94.45,94.45,104.89,93.12,1036.1,683.5,859.8
2024-10-28 10:00:00,28.50,107.96,107.96,83.08,83.08,81.72,83.20,1103.9,757.4,930.7
2024-10-28 11:00:00,77.82,116.00,116.00,88.07,88.07,107.34,92.33,1014.6,607.4,811.0
2024-10-28 12:00:00,73.30,120.00,104.98,90.09,90.09,98.07,97.06,1176.7,811.1,993.9
2024-10-28 13:00:00,79.58,106.90,106.90,91.11,91.11,87.90,91.23,1253.7,693.0,973.4
2024-10-28 14:00:00,82.00,124.45,105.67,99.77,99.77,112.62,96.34,1865.2,1169.5,1517.4
2024-10-28 15:00:00,101.36,134.19,127.00,114.43,114.43,112.09,112.25,1113.3,733.2,923.3
2024-10-28 16:00:00,109.66,246.46,245.45,130.37,130.37,162.69,139.05,606.7,573.9,590.3
2024-10-28 17:00:00,122.45,290.40,199.90,154.09,154.09,188.66,166.03,555.6,628.3,592.0
2024-10-28 18:00:00,120.51,198.98,170.75,162.76,162.76,165.51,177.20,602.0,625.4,613.7
2024-10-28 19:00:00,89.64,171.00,127.50,140.71,140.71,118.64,148.72,655.8,672.0,663.9
2024-10-28 20:00:00,105.14,173.84,132.10,119.44,119.44,135.09,118.53,978.1,839.0,908.6
2024-10-28 21:00:00,68.00,125.00,68.00,106.30,106.30,86.90,104.76,904.9,547.0,726.0
2024-10-28 22:00:00,93.00,118.99,93.00,99.60,99.60,93.13,95.78,812.7,621.9,717.3
2024-10-28 23:00:00,70.10,109.78,80.20,94.69,94.69,79.41,91.34,442.8,614.4,528.6
2024-10-29 00:00:00,88.10,115.69,88.10,98.79,98.79,93.83,98.45,161.5,176.0,168.8
2024-10-29 01:00:00,67.30,150.19,124.00,97.39,97.39,87.48,97.22,211.6,488.3,350.0
2024-10-29 02:00:00,67.67,123.59,88.20,94.09,94.09,93.09,93.89,169.0,290.6,229.8
2024-10-29 03:00:00,90.91,138.75,123.00,97.64,97.64,98.94,98.94,169.9,265.3,217.6
2024-10-29 04:00:00,88.21,144.00,119.00,104.68,104.68,105.10,107.48,366.2,287.8,327.0
2024-10-29 05:00:00,90.71,121.60,90.71,111.24,111.24,103.74,114.57,254.3,268.6,261.5
2024-10-29 06:00:00,121.68,158.00,125.01,129.27,129.27,142.78,130.23,597.9,352.5,475.2
2024-10-29 07:00:00,106.35,164.36,117.40,148.90,148.90,152.08,146.60,325.8,317.7,321.8
2024-10-29 08:00:00,94.00,161.08,121.95,143.06,143.06,119.70,139.80,535.8,440.0,487.9
2024-10-29 09:00:00,84.08,139.16,84.08,109.36,109.36,102.74,105.35,516.2,517.2,516.7
2024-10-29 10:00:00,84.00,122.21,84.00,96.81,96.81,91.47,94.11,518.0,471.7,494.9
2024-10-29 11:00:00,84.00,117.23,84.50,97.02,97.02,93.50,94.34,892.1,687.8,790.0
2024-10-29 12:00:00,80.02,106.87,91.25,90.56,90.56,88.55,89.55,655.1,672.7,663.9
2024-10-29 13:00:00,84.01,135.62,110.00,99.51,99.51,93.77,97.18,825.0,764.4,794.7
2024-10-29 14:00:00,49.41,138.50,51.02,107.32,107.32,84.29,102.53,1352.3,637.7,995.0
2024-10-29 15:00:00,126.00,174.00,136.00,139.66,139.66,130.13,131.41,1298.7,1374.8,1336.8
2024-10-29 16:00:00,180.30,420.00,420.00,224.17,224.17,294.43,226.25,776.0,796.0,786.0
2024-10-29 17:00:00,138.00,319.58,160.00,276.48,276.48,192.86,262.37,1028.1,757.0,892.6
2024-10-29 18:00:00,138.00,289.10,169.50,204.68,204.68,154.98,186.70,1901.4,1082.2,1491.8
2024-10-29 19:00:00,139.10,221.93,183.99,159.36,159.36,170.78,154.08,1149.2,719.8,934.5
2024-10-29 20:00:00,101.50,157.99,157.99,130.89,130.89,130.55,130.55,1075.2,803.2,939.2
2024-10-29 21:00:00,86.03,125.90,110.49,116.84,116.84,109.58,115.57,932.3,595.2,763.8
2024-10-29 22:00:00,89.20,120.65,114.99,112.15,112.15,113.70,110.77,306.7,466.1,386.4
2024-10-29 23:00:00,87.30,132.29,118.00,99.98,99.98,110.95,105.10,587.5,626.7,607.1
2024-10-30 00:00:00,96.31,144.41,120.00,104.31,104.31,119.86,104.31,57.4,103.5,80.5
2024-10-30 01:00:00,90.03,122.49,108.70,100.70,100.70,101.92,100.64,152.6,124.7,138.7
2024-10-30 02:00:00,76.81,110.78,89.53,98.58,98.58,92.99,97.79,165.0,193.1,179.1
2024-10-30 03:00:00,67.34,110.80,110.80,96.45,96.45,101.90,95.89,284.6,254.8,269.7
2024-10-30 04:00:00,51.00,114.90,114.90,100.75,100.75,109.87,100.76,209.1,178.4,193.8
2024-10-30 05:00:00,83.95,111.02,98.00,102.73,102.73,99.80,101.33,294.7,156.8,225.8
2024-10-30 06:00:00,102.86,127.52,124.00,114.93,114.93,118.23,111.01,408.6,378.5,393.6
2024-10-30 07:00:00,112.00,163.44,153.70,130.63,130.63,136.91,129.01,1368.1,379.4,873.8
2024-10-30 08:00:00,101.00,149.49,102.01,131.88,131.88,120.67,131.88,1596.5,379.9,988.2
2024-10-30 09:00:00,111.11,142.41,111.11,120.16,120.16,115.44,120.16,763.2,402.3,582.8
2024-10-30 10:00:00,100.01,131.75,100.01,110.03,110.03,101.49,107.89,887.1,469.8,678.5
2024-10-30 11:00:00,70.00,122.12,70.00,103.60,103.60,94.26,102.16,651.1,696.2,673.7
2024-10-30 12:00:00,93.24,122.22,114.90,100.33,100.33,106.74,98.67,590.2,857.9,724.1
2024-10-30 13:00:00,92.03,122.21,92.03,101.07,101.07,113.50,99.45,468.4,620.0,544.2
2024-10-30 14:00:00,80.01,122.22,122.22,106.29,106.29,104.74,105.32,826.4,621.1,723.8
2024-10-30 15:00:00,119.87,247.00,130.50,129.12,129.12,136.71,131.14,324.9,437.5,381.2
2024-10-30 16:00:00,135.00,248.49,171.59,156.64,156.64,159.14,155.18,864.2,886.4,875.3
2024-10-30 17:00:00,133.00,200.27,133.00,164.92,164.92,146.80,156.50,700.8,626.0,663.4
2024-10-30 18:00:00,110.00,198.03,149.00,152.22,152.22,158.73,144.23,1280.4,749.8,1015.1
2024-10-30 19:00:00,94.19,166.04,156.96,137.28,137.28,143.71,134.28,922.2,565.2,743.7
2024-10-30 20:00:00,115.00,154.93,135.76,127.30,127.30,143.80,126.38,1167.4,785.3,976.4
2024-10-30 21:00:00,97.27,136.00,136.00,116.26,116.26,131.72,115.80,765.8,415.0,590.4
2024-10-30 22:00:00,101.41,123.00,116.20,112.90,112.90,121.42,113.23,327.9,218.2,273.1
2024-10-30 23:00:00,94.82,127.86,96.58,105.22,105.22,113.80,106.99,462.0,396.6,429.3
2024-10-31 00:00:00,95.64,126.95,99.00,100.76,,,,440.4,177.7,309.1
2024-10-31 01:00:00,90.35,109.00,90.35,93.51,,,,490.3,219.9,355.1
2024-10-31 02:00:00,63.34,108.50,108.50,91.12,,,,883.1,232.2,557.7
2024-10-31 03:00:00,79.01,108.90,104.29,90.10,,,,1040.5,306.5,673.5
2024-10-31 04:00:00,33.88,105.90,86.30,89.02,,,,796.4,283.7,540.1
2024-10-31 05:00:00,54.89,122.50,111.41,95.38,,,,662.7,498.3,580.5
2024-10-31 06:00:00,114.53,132.80,132.80,123.74,,,,312.3,346.2,329.3
2024-10-31 07:00:00,125.05,154.74,125.05,134.54,,,,496.5,324.8,410.7
2024-10-31 08:00:00,109.40,148.00,137.00,122.28,,,,1301.2,384.1,842.7
2024-10-31 09:00:00,104.70,165.50,118.62,120.31,,,,680.2,469.6,574.9
2024-10-31 10:00:00,92.71,146.74,120.00,117.16,,,,1000.6,703.2,851.9
2024-10-31 11:00:00,86.07,154.99,131.28,115.33,,,,929.2,952.3,940.8
2024-10-31 12:00:00,86.67,140.00,129.00,114.55,,,,1087.1,1556.6,1321.9
2024-10-31 13:00:00,77.77,136.78,101.43,111.65,,,,1217.8,1571.5,1394.7
2024-10-31 14:00:00,91.31,139.80,139.80,117.32,,,,598.9,1184.5,891.7
2024-10-31 15:00:00,97.00,130.88,127.73,117.08,,,,676.1,1145.6,910.9
2024-10-31 16:00:00,140.85,154.40,154.11,148.79,,,,158.7,127.8,143.3
2024-10-31 17:00:00,142.64,160.00,142.64,154.10,,,,131.1,120.7,125.9
2024-10-31 18:00:00,151.50,169.49,152.20,160.75,,,,122.5,109.6,116.1
2024-10-31 19:00:00,126.00,153.65,137.54,138.71,,,,43.9,59.9,51.9
2024-10-31 20:00:00,129.92,140.20,131.00,132.50,,,,69.1,135.6,102.4
2024-10-31 21:00:00,103.97,123.28,112.33,111.50,,,,119.1,84.6,101.9
2024-10-31 22:00:00,100.64,120.50,109.01,107.02,,,,44.2,34.5,39.4
2024-10-31 23:00:00,90.74,107.98,104.36,102.16,,,,35.2,48.9,42.1
