date,low,high,last,weighted_avg,id_full,id1,id3,buy_volume,sell_volume,total_volume
2024-09-23 17:00:00,95.13,130.60,129.19,112.24,112.24,118.78,112.34,855.3,590.3,722.8
2024-09-23 18:00:00,125.00,225.80,197.99,181.34,181.34,187.13,187.04,487.5,332.4,410.0
2024-09-23 19:00:00,110.01,290.10,152.99,185.95,185.95,170.82,162.97,555.4,507.2,531.3
2024-09-23 20:00:00,89.19,157.59,118.47,119.37,119.37,109.75,111.83,692.5,585.1,638.8
2024-09-23 21:00:00,80.00,109.20,89.02,93.56,93.56,92.26,93.65,659.2,367.8,513.5
2024-09-23 22:00:00,70.10,106.50,86.00,94.84,94.84,82.46,93.83,878.9,652.7,765.8
2024-09-23 23:00:00,53.64,95.00,53.64,87.45,87.45,88.77,86.71,951.3,574.0,762.7
2024-09-24 00:00:00,72.00,91.60,89.91,87.24,87.24,81.07,87.24,179.1,463.8,321.5
2024-09-24 01:00:00,72.00,115.26,105.90,85.81,85.81,92.62,86.43,198.9,504.4,351.7
2024-09-24 02:00:00,71.72,98.00,81.35,87.39,87.39,87.17,89.01,276.2,688.3,482.3
2024-09-24 03:00:00,70.39,98.00,76.94,87.41,87.41,84.50,90.64,340.6,685.8,513.2
2024-09-24 04:00:00,33.07,98.00,33.07,84.08,84.08,68.84,85.59,353.5,866.9,610.2
2024-09-24 05:00:00,47.48,98.00,98.00,81.50,81.50,92.08,81.60,293.4,355.3,324.4
2024-09-24 06:00:00,41.48,110.00,52.50,98.03,98.03,96.57,95.70,412.4,370.5,391.5
2024-09-24 07:00:00,75.10,140.00,82.00,122.92,122.92,108.19,117.80,441.2,393.1,417.2
2024-09-24 08:00:00,77.13,142.72,113.13,117.08,117.08,111.25,111.25,504.2,464.0,484.1
2024-09-24 09:00:00,34.23,108.90,106.00,80.60,80.60,93.59,79.40,509.2,465.0,487.1
2024-09-24 10:00:00,59.13,100.49,78.00,79.80,79.80,83.39,78.42,635.4,366.0,500.7
2024-09-24 11:00:00,65.00,93.00,67.10,76.97,76.97,77.30,75.50,654.7,521.6,588.2
2024-09-24 12:00:00,10.25,86.90,10.65,63.41,63.41,46.36,60.82,1435.0,1046.6,1240.8
2024-09-24 13:00:00,-63.23,79.23,10.00,61.39,61.39,39.09,59.29,1174.0,1172.1,1173.1
2024-09-24 14:00:00,47.89,117.00,69.99,64.00,64.00,63.69,66.46,1145.5,1078.3,1111.9
2024-09-24 15:00:00,56.60,97.89,85.00,70.63,70.63,82.49,69.40,985.8,979.6,982.7
2024-09-24 16:00:00,12.34,82.20,45.42,46.22,46.22,61.86,41.08,591.1,525.9,558.5
2024-09-24 17:00:00,0.38,118.00,4.50,56.85,56.85,58.16,52.97,399.3,318.1,358.7
2024-09-24 18:00:00,72.00,110.00,81.00,82.90,82.90,92.11,82.91,343.0,270.8,306.9
2024-09-24 19:00:00,75.01,118.99,107.40,86.60,86.60,83.44,85.82,488.3,430.3,459.3
2024-09-24 20:00:00,73.85,119.00,114.90,92.84,92.84,107.14,95.97,244.5,402.4,323.5
2024-09-24 21:00:00,39.09,95.00,73.92,73.59,73.59,86.35,79.08,668.2,634.8,651.5
2024-09-24 22:00:00,52.00,80.23,69.21,63.34,63.34,62.44,66.89,1052.7,400.5,726.6
2024-09-24 23:00:00,13.81,69.10,27.55,55.66,55.66,36.43,48.15,292.2,230.1,261.2
2024-09-25 00:00:00,22.10,66.00,55.32,56.58,56.58,56.06,56.56,140.6,171.8,156.2
2024-09-25 01:00:00,-7.76,61.40,56.52,55.78,55.78,54.23,55.87,272.5,346.9,309.7
2024-09-25 02:00:00,18.32,68.80,68.80,53.24,53.24,54.86,53.48,319.7,656.2,488.0
2024-09-25 03:00:00,9.61,69.90,50.24,51.76,51.76,32.72,50.94,309.1,1094.9,702.0
2024-09-25 04:00:00,37.08,71.24,70.51,61.66,61.66,58.02,58.02,322.4,410.1,366.3
2024-09-25 05:00:00,39.12,77.04,55.25,69.99,69.99,58.23,68.50,496.2,469.9,483.1
2024-09-25 06:00:00,33.70,95.00,84.67,90.81,90.81,83.97,90.41,335.3,653.5,494.4
2024-09-25 07:00:00,81.71,103.90,103.90,93.80,93.80,95.83,93.48,544.9,594.9,569.9
2024-09-25 08:00:00,56.06,130.23,107.78,97.49,97.49,117.64,96.48,1153.5,1563.7,1358.6
2024-09-25 09:00:00,46.39,104.88,104.88,87.00,87.00,95.66,87.59,1007.2,733.7,870.5
2024-09-25 10:00:00,28.43,90.00,39.02,69.56,69.56,62.83,72.66,633.9,852.0,743.0
2024-09-25 11:00:00,15.10,95.00,64.00,65.55,65.55,68.68,75.37,632.6,836.1,734.4
2024-09-25 12:00:00,5.52,88.16,52.00,58.20,58.20,62.76,68.18,469.9,839.7,654.8
2024-09-25 13:00:00,-11.82,74.92,14.00,51.78,51.78,39.12,57.92,555.2,889.9,722.6
2024-09-25 14:00:00,-27.30,75.00,0.00,60.52,60.52,26.67,58.22,463.4,817.2,640.3
2024-09-25 15:00:00,45.00,88.02,45.11,69.72,69.72,50.49,67.06,630.1,913.3,771.7
2024-09-25 16:00:00,70.52,105.00,86.00,87.88,87.88,91.59,90.96,811.8,942.5,877.2
2024-09-25 17:00:00,23.00,100.80,44.13,82.44,82.44,61.55,72.55,614.1,495.8,555.0
2024-09-25 18:00:00,83.98,193.71,150.00,117.13,117.13,146.46,128.46,496.1,510.5,503.3
2024-09-25 19:00:00,97.04,250.00,198.00,153.43,153.43,190.65,162.19,553.6,526.4,540.0
2024-09-25 20:00:00,79.84,182.99,80.00,101.93,101.93,121.24,104.80,881.0,724.1,802.6
2024-09-25 21:00:00,55.06,110.20,57.04,90.93,90.93,81.14,94.53,1345.4,1716.6,1531.0
2024-09-25 22:00:00,45.25,113.58,87.32,90.58,90.58,99.20,94.00,784.0,1281.4,1032.7
2024-09-25 23:00:00,59.59,95.50,64.92,78.35,78.35,87.44,81.91,690.6,940.5,815.6
2024-09-26 00:00:00,60.00,90.00,69.51,81.54,,,,530.9,510.1,520.5
2024-09-26 01:00:00,64.37,95.90,92.00,80.19,,,,427.3,493.0,460.2
2024-09-26 02:00:00,44.02,90.79,90.79,71.32,,,,431.9,433.2,432.6
2024-09-26 03:00:00,54.78,117.13,101.40,74.89,,,,336.3,616.9,476.6
2024-09-26 04:00:00,55.34,101.90,101.90,74.46,,,,342.2,917.0,629.6
2024-09-26 05:00:00,61.81,87.79,64.13,77.05,,,,426.7,567.9,497.3
2024-09-26 06:00:00,77.47,110.00,108.98,99.58,,,,368.2,728.6,548.4
2024-09-26 07:00:00,65.00,101.90,101.90,82.96,,,,440.8,364.3,402.6
2024-09-26 08:00:00,60.69,131.52,80.05,105.14,,,,901.8,849.6,875.7
2024-09-26 09:00:00,48.61,109.90,99.10,86.67,,,,592.6,826.3,709.5
2024-09-26 10:00:00,30.00,100.73,40.02,72.30,,,,1156.2,1324.6,1240.4
2024-09-26 11:00:00,29.99,199.99,199.99,78.20,,,,1023.5,1287.1,1155.3
2024-09-26 12:00:00,26.79,131.61,61.91,73.65,,,,1076.1,1119.8,1098.0
2024-09-26 13:00:00,13.90,105.00,105.00,57.66,,,,802.3,746.9,774.6
2024-09-26 14:00:00,26.11,128.00,95.00,71.06,,,,884.6,908.3,896.5
2024-09-26 15:00:00,40.00,102.00,102.00,70.16,,,,517.6,620.0,568.8
2024-09-26 16:00:00,61.19,84.70,75.46,73.68,,,,128.7,168.1,148.4
2024-09-26 17:00:00,65.69,89.06,87.90,77.46,,,,404.5,126.7,265.6
2024-09-26 18:00:00,78.02,97.46,97.30,87.32,,,,221.2,290.4,255.8
2024-09-26 19:00:00,78.14,97.51,97.51,89.58,,,,157.4,228.1,192.8
2024-09-26 20:00:00,73.82,84.55,79.31,78.87,,,,195.2,148.6,171.9
2024-09-26 21:00:00,53.22,63.79,54.77,59.83,,,,454.4,52.1,253.3
2024-09-26 22:00:00,35.93,48.94,40.94,43.63,,,,105.5,55.5,80.5
2024-09-26 23:00:00,22.99,36.02,27.00,28.32,,,,144.8,25.4,85.1
