date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-11-29 08:00:00,6.52,32.78,9.00,19.25,19.25,424.7,177.4,301.1
2024-11-29 09:00:00,4.50,32.70,14.83,22.09,22.09,327.1,91.5,209.3
2024-11-29 10:00:00,1.89,26.20,12.00,15.29,15.29,241.5,178.1,209.8
2024-11-29 11:00:00,3.01,25.00,13.00,15.24,15.24,124.2,193.6,158.9
2024-11-29 12:00:00,-5.00,26.00,-5.00,14.58,14.58,172.4,200.4,186.4
2024-11-29 13:00:00,11.39,27.43,11.39,17.94,17.94,222.9,240.6,231.8
2024-11-29 14:00:00,13.01,29.84,27.90,20.27,20.27,179.1,237.1,208.1
2024-11-29 15:00:00,14.02,60.70,60.70,27.29,27.29,266.1,214.0,240.1
2024-11-29 16:00:00,15.16,59.99,35.80,35.55,35.55,203.8,101.4,152.6
2024-11-29 17:00:00,17.44,85.00,32.00,44.53,44.53,290.0,155.0,222.5
2024-11-29 18:00:00,57.37,115.01,100.00,93.42,93.42,272.3,120.5,196.4
2024-11-29 19:00:00,47.99,100.51,80.01,87.41,87.41,322.9,165.8,244.4
2024-11-29 20:00:00,50.05,118.96,75.00,83.58,83.58,318.0,164.8,241.4
2024-11-29 21:00:00,46.28,92.70,73.09,73.94,73.94,333.2,127.4,230.3
2024-11-29 22:00:00,37.07,78.91,40.00,58.08,58.08,280.0,176.6,228.3
2024-11-29 23:00:00,34.04,69.81,34.04,48.48,48.48,342.1,144.7,243.4
2024-11-30 00:00:00,23.02,31.31,24.00,27.26,27.26,9.2,86.5,47.9
2024-11-30 01:00:00,20.00,34.90,20.00,26.58,26.58,34.6,88.7,61.7
2024-11-30 02:00:00,20.06,34.90,24.15,27.64,27.64,27.4,82.9,55.2
2024-11-30 03:00:00,24.77,53.41,29.98,31.04,31.04,25.9,66.3,46.1
2024-11-30 04:00:00,18.71,30.10,25.00,23.87,23.87,95.6,63.9,79.8
2024-11-30 05:00:00,40.00,63.31,40.00,52.09,52.09,27.1,42.5,34.8
2024-11-30 06:00:00,95.00,122.38,98.00,103.01,103.01,46.2,81.0,63.6
2024-11-30 07:00:00,38.17,98.74,62.39,76.59,76.59,47.0,76.4,61.7
2024-11-30 08:00:00,20.38,89.91,60.00,62.10,62.10,29.0,52.9,41.0
2024-11-30 09:00:00,20.91,78.75,45.00,64.91,64.91,21.0,67.7,44.4
2024-11-30 10:00:00,19.96,49.36,34.91,32.48,32.48,35.6,118.8,77.2
2024-11-30 11:00:00,6.91,35.20,14.79,25.01,25.01,37.0,172.7,104.9
2024-11-30 12:00:00,-5.00,25.13,-5.00,10.46,10.46,33.7,249.1,141.4
2024-11-30 13:00:00,-1.00,24.02,3.37,10.78,10.78,53.5,211.1,132.3
2024-11-30 14:00:00,-3.00,25.65,-3.00,13.10,13.10,55.9,161.8,108.9
2024-11-30 15:00:00,0.00,29.30,10.00,9.20,9.20,24.9,178.3,101.6
2024-11-30 16:00:00,5.51,30.00,5.51,17.82,17.82,11.3,107.7,59.5
2024-11-30 17:00:00,1.64,29.48,6.38,14.77,14.77,6.0,144.7,75.4
2024-11-30 18:00:00,5.33,26.37,10.00,15.78,15.78,17.7,201.4,109.6
2024-11-30 19:00:00,-0.08,27.99,0.10,12.56,12.56,11.5,148.8,80.2
2024-11-30 20:00:00,-4.43,15.04,-2.52,4.40,4.40,12.0,126.9,69.5
2024-11-30 21:00:00,-5.00,35.56,-3.10,12.50,12.50,13.4,185.1,99.3
2024-11-30 22:00:00,-6.99,28.40,-1.14,4.17,4.17,14.9,179.9,97.4
2024-11-30 23:00:00,-19.80,36.70,-19.80,-2.98,-2.98,13.7,128.1,70.9
2024-12-01 00:00:00,0.76,8.35,0.91,3.04,3.04,6.0,41.3,23.7
2024-12-01 01:00:00,-4.85,3.10,-2.00,-0.08,-0.08,12.9,106.1,59.5
2024-12-01 02:00:00,-7.95,5.00,-3.38,-3.31,-3.31,14.3,153.3,83.8
2024-12-01 03:00:00,-8.50,4.48,-3.00,-3.48,-3.48,82.5,187.3,134.9
2024-12-01 04:00:00,-8.00,2.97,-5.00,-4.39,-4.39,31.0,147.7,89.4
2024-12-01 05:00:00,-9.48,3.00,-1.00,-3.43,-3.43,15.8,180.8,98.3
2024-12-01 06:00:00,-6.00,5.95,5.95,-0.36,-0.36,69.5,249.8,159.7
2024-12-01 07:00:00,-9.00,4.00,-6.00,-1.67,-1.67,24.6,206.4,115.5
2024-12-01 08:00:00,-8.00,4.90,4.15,-0.65,-0.65,11.8,230.9,121.4
2024-12-01 09:00:00,-7.00,10.40,-6.11,-1.26,-1.26,32.4,238.2,135.3
2024-12-01 10:00:00,-2.00,5.17,5.00,2.36,2.36,6.0,113.2,59.6
2024-12-01 11:00:00,-11.40,9.00,-5.61,-1.33,-1.33,11.6,189.2,100.4
2024-12-01 12:00:00,-10.53,2.50,-4.85,-3.66,-3.66,73.0,122.3,97.7
2024-12-01 13:00:00,-8.50,3.00,-8.50,-3.81,-3.81,20.0,152.6,86.3
2024-12-01 14:00:00,-15.00,-4.09,-5.00,-8.52,-8.52,9.1,128.9,69.0
2024-12-01 15:00:00,-14.21,0.65,-8.00,-8.01,-8.01,32.7,166.2,99.5
2024-12-01 16:00:00,-15.15,0.93,-5.26,-8.78,-8.78,9.2,127.3,68.3
2024-12-01 17:00:00,-12.50,-0.80,-1.14,-8.91,-8.91,10.3,93.6,52.0
2024-12-01 18:00:00,-6.00,0.30,-1.76,-3.18,-3.18,9.8,73.7,41.8
2024-12-01 19:00:00,-9.45,0.90,-9.45,-2.57,-2.57,12.0,66.9,39.5
2024-12-01 20:00:00,-10.60,0.09,-7.68,-4.28,-4.28,18.4,41.4,29.9
2024-12-01 21:00:00,-11.58,-2.06,-10.00,-6.20,-6.20,7.0,26.0,16.5
2024-12-01 22:00:00,-38.00,-2.25,-8.00,-16.64,-16.64,10.0,13.0,11.5
2024-12-01 23:00:00,-33.00,-3.99,-33.00,-23.66,-23.66,13.4,3.4,8.4
2024-12-02 00:00:00,-20.74,-6.28,-20.74,-13.23,,3.3,3.9,3.6
2024-12-02 01:00:00,-24.00,-10.94,-13.69,-18.39,,6.0,19.0,12.5
2024-12-02 02:00:00,-31.60,-8.00,-8.00,-20.25,,3.8,53.0,28.4
2024-12-02 03:00:00,-25.00,-10.00,-10.00,-16.11,,18.4,48.9,33.7
2024-12-02 04:00:00,-19.33,-5.00,-5.00,-12.59,,9.7,48.7,29.2
2024-12-02 05:00:00,-22.00,0.93,-5.38,-10.02,,46.2,54.7,50.5
2024-12-02 06:00:00,-2.82,5.01,4.00,2.47,,33.8,15.9,24.9
2024-12-02 07:00:00,-2.88,5.48,4.50,2.77,,25.2,24.7,25.0
2024-12-02 08:00:00,-1.08,12.30,10.00,7.13,,114.4,29.9,72.2
2024-12-02 09:00:00,1.55,18.84,5.00,8.02,,163.3,21.7,92.5
2024-12-02 10:00:00,3.01,21.21,12.32,14.64,,414.2,32.4,223.3
2024-12-02 11:00:00,4.00,28.54,28.53,13.61,,281.4,71.2,176.3
2024-12-02 12:00:00,3.71,39.96,30.00,15.98,,450.9,164.5,307.7
2024-12-02 13:00:00,4.64,42.20,40.00,24.08,,783.3,152.9,468.1
2024-12-02 14:00:00,6.54,64.00,11.00,26.61,,1241.9,565.4,903.7
2024-12-02 15:00:00,9.04,110.00,67.00,48.32,,878.6,247.5,563.1
2024-12-02 16:00:00,10.61,192.82,118.00,91.73,,763.2,171.3,467.3
2024-12-02 17:00:00,28.05,201.00,115.00,137.87,,510.7,105.2,308.0
2024-12-02 18:00:00,49.90,189.99,116.00,130.94,,511.9,95.1,303.5
2024-12-02 19:00:00,40.00,233.63,109.00,140.73,,361.4,63.8,212.6
2024-12-02 20:00:00,50.00,146.94,139.42,139.32,,378.7,155.7,267.2
2024-12-02 21:00:00,49.95,132.96,102.06,103.89,,448.5,76.5,262.5
2024-12-02 22:00:00,51.00,125.88,100.08,93.70,,258.8,52.2,155.5
2024-12-02 23:00:00,75.00,109.86,75.10,87.57,,151.2,59.2,105.2
