date,Buy_Volume,Sell_Volume,Volume,Price
2024-11-03 00:00:00,0.0,0.0,0.0,4.05
2024-11-03 00:15:00,0.0,0.0,0.0,4.05
2024-11-03 00:30:00,0.0,0.0,0.0,4.05
2024-11-03 00:45:00,0.0,0.0,0.0,4.05
2024-11-03 01:00:00,0.0,0.0,0.0,3.77
2024-11-03 01:15:00,0.0,0.0,0.0,3.77
2024-11-03 01:30:00,0.0,0.0,0.0,3.77
2024-11-03 01:45:00,0.0,0.0,0.0,3.77
2024-11-03 02:00:00,0.0,0.0,0.0,3.3
2024-11-03 02:15:00,0.0,0.0,0.0,3.3
2024-11-03 02:30:00,0.0,0.0,0.0,3.3
2024-11-03 02:45:00,0.0,0.0,0.0,3.3
2024-11-03 03:00:00,0.0,0.0,0.0,3.42
2024-11-03 03:15:00,0.0,0.0,0.0,3.42
2024-11-03 03:30:00,0.0,0.0,0.0,3.42
2024-11-03 03:45:00,0.0,0.0,0.0,3.42
2024-11-03 04:00:00,0.0,0.0,0.0,3.53
2024-11-03 04:15:00,0.0,0.0,0.0,3.53
2024-11-03 04:30:00,0.0,0.0,0.0,3.53
2024-11-03 04:45:00,0.0,0.0,0.0,3.53
2024-11-03 05:00:00,0.0,0.0,0.0,3.66
2024-11-03 05:15:00,0.0,0.0,0.0,3.66
2024-11-03 05:30:00,0.0,0.0,0.0,3.66
2024-11-03 05:45:00,0.0,0.0,0.0,3.66
2024-11-03 06:00:00,0.0,0.0,0.0,3.79
2024-11-03 06:15:00,0.0,0.0,0.0,3.79
2024-11-03 06:30:00,0.0,0.0,0.0,3.79
2024-11-03 06:45:00,0.0,0.0,0.0,3.79
2024-11-03 07:00:00,0.0,0.0,0.0,7.1
2024-11-03 07:15:00,0.0,0.0,0.0,7.1
2024-11-03 07:30:00,0.0,0.0,0.0,7.1
2024-11-03 07:45:00,0.0,0.0,0.0,7.1
2024-11-03 08:00:00,0.0,0.0,0.0,8.47
2024-11-03 08:15:00,0.0,0.0,0.0,8.47
2024-11-03 08:30:00,0.0,0.0,0.0,8.47
2024-11-03 08:45:00,0.0,0.0,0.0,8.47
2024-11-03 09:00:00,0.0,0.0,0.0,8.17
2024-11-03 09:15:00,0.0,0.0,0.0,8.17
2024-11-03 09:30:00,0.0,0.0,0.0,8.17
2024-11-03 09:45:00,0.0,0.0,0.0,8.17
2024-11-03 10:00:00,0.0,0.0,0.0,7.1
2024-11-03 10:15:00,0.0,0.0,0.0,7.1
2024-11-03 10:30:00,0.0,0.0,0.0,7.1
2024-11-03 10:45:00,0.0,0.0,0.0,7.1
2024-11-03 11:00:00,0.0,0.0,0.0,4.9
2024-11-03 11:15:00,0.0,0.0,0.0,4.9
2024-11-03 11:30:00,0.0,0.0,0.0,4.9
2024-11-03 11:45:00,0.0,0.0,0.0,4.9
2024-11-03 12:00:00,0.0,0.0,0.0,5.11
2024-11-03 12:15:00,0.0,0.0,0.0,5.11
2024-11-03 12:30:00,0.0,0.0,0.0,5.11
2024-11-03 12:45:00,0.0,0.0,0.0,5.11
2024-11-03 13:00:00,0.0,0.0,0.0,4.2
2024-11-03 13:15:00,0.0,0.0,0.0,4.2
2024-11-03 13:30:00,0.0,0.0,0.0,4.2
2024-11-03 13:45:00,0.0,0.0,0.0,4.2
2024-11-03 14:00:00,0.0,0.0,0.0,6.96
2024-11-03 14:15:00,0.0,0.0,0.0,6.96
2024-11-03 14:30:00,0.0,0.0,0.0,6.96
2024-11-03 14:45:00,0.0,0.0,0.0,6.96
2024-11-03 15:00:00,0.0,0.0,0.0,6.27
2024-11-03 15:15:00,0.0,0.0,0.0,6.27
2024-11-03 15:30:00,0.0,0.0,0.0,6.27
2024-11-03 15:45:00,0.0,0.0,0.0,6.27
2024-11-03 16:00:00,0.0,0.0,0.0,7.26
